listing_id;title;property_type;operation;price_eur;price_per_m2;area_m2;rooms;bathrooms;floor;has_elevator;district;neighborhood;full_address;locality;latitude;longitude;description;has_terrace;has_balcony;has_parking;has_air_conditioning;has_swimming_pool;has_garden;energy_cert;construction_year;condition;advertiser_name;advertiser_type;photo_count;is_new_development;url;scrape_date;scrape_timestamp
61721485253.108700;Casa en venta en Vallfogona de Balaguer;Casa;venta;293000.0;789.76;371.0;4;2;;False;;Vallfogona de Balaguer;Vallfogona de Balaguer;Vallfogona de Balaguer;41.786107464;0.821624545;🏡 Casa adosada en venta en Vallfogona de Balaguer – Amplios espacios y gran garaje Excelente oportunidad en Vallfogona de Balaguer, en una zona residencial tranquila y bien comunicada, a tan solo 2 minutos de Balaguer. La vivienda dispone de amplios espacios y múltiples posibilidades, ideal tanto como vivienda familiar como para quien necesita espacio extra para trabajo, almacenamiento o vehículos. ✨ Características principales 4 habitaciones amplias 2 baños completos Comedor con chimenea y sali...;True;False;True;False;False;False;F;Entre 30 y 50 años;;IAD ESPAÑA;Agencia;29;False;https://www.pisos.com/comprar/casa-vallfogona_de_balaguer_centro_urbano-61721485253_108700/;2026-04-05;2026-04-05T12:24:50.674760
60857750662.100500;Piso en venta en Plaça Major;Piso;venta;36000.0;305.08;118.0;2;1;1ª;False;;Artesa de Segre;Artesa de Segre;Artesa de Segre;41.8965033;1.0483875;Piso de segunda mano en venta situado en Artesa de Segre, municipio y localidad española de la provincia de Lérida, situado en la comarca de la Noguera. Cuenta con una superficie de 118 m² distribuido en 2 dormitorios y 1 baño. La vivienda dispone de cocina amueblada. Esta ubicada en zona céntrica en la plaza mayor. En sus inmediaciones dispone de centros de enseñanza, centro de salud y pequeño comercio. Tiene buen acceso rodado desde las carreteras C-14 y L-512. Con los servicios de Solvia podr...;False;False;False;False;False;False;;;En buen estado;LLAR VIDA SLU;Agencia;20;False;https://www.pisos.com/comprar/piso-artesa_de_segre_centro_urbano-60857750662_100500/;2026-04-05;2026-04-05T12:24:53.689198
60919997546.100500;Chalet en venta en Carrer Major;Chalet;venta;79500.0;323.17;246.0;4;2;;False;;Juneda;Juneda;Juneda;41.5487827;0.8250511;Vivienda unifamiliar adosada ubicada en edificio de tres plantas sobre rasante, que se encuentra situada en el municipio de Juneda, dentro de la provincia de Lleida, y que fue construida en el año 1.900. La vivienda consta en planta baja de almacén y las superiores como vivienda. Dispone de gran comedor, cocina, cuatro dormitorios, un baño, un aseo y zona buhardilla. Tiene una superficie de 246,00 m2 construidos y 209,95 m2 útiles. Cuenta con puerta de entrada de seguridad, ventanas de aluminio ...;False;False;False;False;False;False;;;En buen estado;LLAR VIDA SLU;Agencia;14;False;https://www.pisos.com/comprar/chalet-juneda_centro_urbano-60919997546_100500/;2026-04-05;2026-04-05T12:24:57.028283
59219978820.101800;Piso en venta en Carrer Major, cerca de Carrer del Carme;Piso;venta;145000.0;1106.87;131.0;3;2;4ª;True;;Almacelles;Almacelles;Almacelles;41.7297505;0.4389982;Se vende espectacular piso recién reformado en Almacelles, ideal para quienes buscan comodidad, amplitud y un estilo moderno. La vivienda cuenta con tres habitaciones: dos dobles (una de ellas en suite con baño completo) y una individual, perfectas para familias o quienes necesiten espacio extra para despacho o vestidor. Dispone de dos baños completos y un amplio salón comedor con cocina americana integrada, muy luminosa y funcional, con salida directa a un cómodo balcón. El piso está ubicado en...;False;False;False;False;False;False;;;;CASA TEVA;Agencia;26;False;https://www.pisos.com/comprar/piso-almacelles_centro_urbano-59219978820_101800/;2026-04-05;2026-04-05T12:24:59.434378
61702456790.518219;Ático en venta en Carrer del Port, 4;Atico;venta;675000.0;2636.72;256.0;3;2;2ª;True;Sant Andreu de Llavaneres;Port Balís-Platges;Port Balís-Platges (Sant Andreu de Llavaneres);Sant Andreu de Llavaneres;41.56076996753185;2.506005075149517;Espectacular Ático Dúplex delante de Port Balís. Ubicado en un complejo residencial privado con piscina comunitaria, jardines y a un paso del mar. Distribución muy práctica con amplio recibidor, zona de día que dispone de un confortable salón comedor con salida a terraza con vistas laterales a mar, cocina completamente equipada con office y zona de lavandería. Zona de noche donde se ubica la suite con vestidor y baño y dos habitaciones dobles que comparten un baño completo. En la planta superior...;True;False;True;True;True;True;;;A estrenar;Montalt House;Agencia;30;False;https://www.pisos.com/comprar/atico-port_balis_platges-61702456790_518219/;2026-04-05;2026-04-05T12:25:01.323967
57578596961.109300;Piso en venta en Carrer Jupiter;Piso;venta;44000.0;403.67;109.0;3;1;4ª;False;Lleida Capital;Mariola;Mariola (Lleida Capital);Lleida Capital;41.6117077;0.6113898;¡ Oportunidad ! Piso de 109 m² para reformar a la venta en el barrio de La Mariola, Lleida. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y vestíbulo. Precisa reforma integral para entrar a vivir ya que se encuentra en mal estado de conservación, pero ofrece muchas posibilidades. Es una 4ª Planta en un bloque sin ascensor. Buenas comunicaciones por carretera (N-230) y transporte público. A menos de cinco minutos andando de la parada de autobús de la aven...;True;False;False;False;False;False;E;;A reformar;VIVANTIAL;Agencia;11;False;https://www.pisos.com/comprar/piso-lleida_capital_mariola25003-57578596961_109300/;2026-04-05;2026-04-05T12:25:03.921921
62514614855.101300;Casa en venta en Caldes de Malavella;Casa;venta;370000.0;1674.21;221.0;4;2;;False;;Caldes de Malavella;Caldes de Malavella;Caldes de Malavella;41.818239423;2.80726108;Se ofrece esta espaciosa vivienda unifamiliar de 221 m construidos (157 m útiles), situada en una parcela llana de 1.153 m en la tranquila urbanización Malavella Park, ideal para familias que buscan comodidad, amplitud y entorno natural. La casa destaca por su funcional distribución y excelentes acabados. Dispone de una gran cocina independiente, completamente equipada, con espacio suficiente para mesa de comedor y con antena de TV, ideal para disfrutar en familia. El salón-comedor, muy amplio y...;False;False;False;False;False;False;E;;En buen estado;FINQUES DF;Agencia;43;False;https://www.pisos.com/comprar/casa-caldes_de_malavella_centro_urbano-62514614855_101300/;2026-04-05;2026-04-05T12:25:04.908795
62586972076.108900;Piso en venta en Carrer de la Cúspide;Piso;venta;150000.0;2777.78;54.0;2;1;;False;Calafell;Segur de Calafell;Segur de Calafell (Calafell);Calafell;41.199845404;1.602542212;Piso en venta situado en Segur de Calafell, Tarragona, en la zona de Segur de Calafell. Cuenta con 54,00 m2 construidos y 50,00 m2 útiles, lo que facilita distribución y aprovechamiento del espacio. Dispone de 4,00 m2 de jardín, ideal para quienes buscan un pequeño entorno exterior para uso práctico o para disfrutar de una primera vivienda con posibilidad de pequeño rincón verde. La vivienda se ofrece equipada con agua y luz, con calefacción eléctrica que aporta confort en las épocas más frías. ...;False;False;False;False;False;False;;;;VILLA SERVICE - CALAFELL;Agencia;17;False;https://www.pisos.com/comprar/piso-calafell_segur_de_calafell43882-62586972076_108900/;2026-04-05;2026-04-05T12:25:08.090443
50888984335.100500;Piso en venta en San Sebastian-Aiguadolç;Piso;venta;725000.0;9062.5;80.0;2;1;1ª;False;Sitges;Centre;Centre (Sitges);Sitges;41.2356745;1.813065;¡OpenInmo presenta este coqueto piso en plena costa de Sitges! Este precioso piso reformado ofrece impresionantes vistas de la playa de San Sebastián. Con aproximadamente 70 m2 útiles, la propiedad está distribuida en dos habitaciones dobles con armarios empotrados y un baño completo. En la zona de día, cuenta con una cocina independiente totalmente equipada, de diseño contemporáneo. La joya del piso es el salón comedor, que tiene acceso directo al amplio y luminoso balcón, lo que permite disfru...;True;True;False;True;False;False;E;Más de 50 años;;OPEN INMO;Agencia;34;False;https://www.pisos.com/comprar/piso-sitges_centre-50888984335_100500/;2026-04-05;2026-04-05T12:25:09.987322
54212659689.511608;Casa en venta en Santa Eulàlia de Ronçana;Casa;venta;395000.0;1542.97;256.0;4;2;;False;;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;41.615653932;2.277284007;Casa en venda a Santa Eulàlia de Ronçana (Can Marquès) amb parcel·la totalment plana, ampli menjador amb llar de foc, 4 habitacions + estudi, 2 banys, amb vistes espectaculars i jardí amb piscina. Garatge amb sala polivalent i traster. Immoble amb procedència d'un fons d'inversió, pregunta'ns i t'informarem d'altres oportunitats! *Ni els mobles ni els impostos estan inclosos en la compra.;True;False;True;False;True;True;;Entre 30 y 50 años;A reformar;Nou Niu;Agencia;24;False;https://www.pisos.com/comprar/casa-santa_eulalia_de_roncana_centro_urbano-54212659689_511608/;2026-04-05;2026-04-05T12:25:10.547895
62508984996.516553;Piso en venta en Carrer de Pomar de Baix;Piso;venta;349000.0;3835.16;91.0;3;2;1ª;True;Badalona;Casagemes-Canyadó;Casagemes-Canyadó (Badalona);Badalona;41.4558216;2.2583333;Descubre esta magnífica vivienda de 91 metros construidos, totalmente reformada situada en una de las zonas más encantadoras y demandadas de Badalona, el barrio de Casagemes, a pocos pasos del mar y rodeada de todos los servicios. La vivienda dispone de 3 dormitorios bien distribuidos y 2 baños completos, uno de ellos en suite, aportando comodidad y privacidad al dormitorio principal. Ha sido reformada íntegramente con un estilo actual y funcional, lista para entrar a vivir. Cuenta con suelos de...;False;False;False;False;False;False;F;Más de 50 años;Reformado;LA CASA AGENCY -LLEFIÀ;Agencia;27;False;https://www.pisos.com/comprar/piso-casagemes_canyado08911-62508984996_516553/;2026-04-05;2026-04-05T12:25:13.464214
62598790673.101300;Piso en venta en Calle de Llevant, 21;Piso;venta;480000.0;5161.29;93.0;3;3;;True;Sant Feliu de Guíxols;Port-Calassanç;Port-Calassanç (Sant Feliu de Guíxols);Sant Feliu de Guíxols;41.7808815;3.0382109;EXCLUSIVA APIALIA COSTA BRAVA ¡Descubre este espectacular ático de 93 m en una de las zonas más tranquilas y residenciales de Sant Feliu de Guíxols! A solo 5 minutos a pie del centro y de la playa, esta propiedad es perfecta para quienes buscan comodidad y calidad de vida. Este luminoso dúplex se distribuye de la siguiente manera: en la planta principal, encontrarás un amplio salón comedor lleno de luz natural, una moderna cocina, dos baños completos y dos habitaciones dobles con armarios empotr...;False;False;False;False;True;False;E;;En buen estado;Immo Río de Oro;Agencia;28;False;https://www.pisos.com/comprar/piso-port_calassanc-62598790673_101300/;2026-04-05;2026-04-05T12:25:14.061568
62569999566.521487;Casa en venta en Carrer de l'Església Nova;Casa;venta;230000.0;2110.09;109.0;4;2;;False;La Ràpita;Zona Avinguda Catalunya;Zona Avinguda Catalunya (La Ràpita);La Ràpita;40.614249346;0.586219992;Active House Inmo les presenta en exclusiva esta bonita y espaciosa casa toda planta baja en La Ràpita, Zona Barri. Les ofrece una superficie total de 109 m², con un solar de 110 m² y una superficie útil de 107 m². Dispone de 2 habitaciones individuales y 2 habitaciones dobles, una de ellas tipo suite con baño, junto con 2 baños completos y recién reformados. El inmueble cuenta con aire acondicionado (frío y calor en cada estancia de la casa, terraza privada en la planta alta de la casa, lavader...;True;False;False;True;False;False;;Más de 50 años;En buen estado;ACTIVE HOUSE INMO;Agencia;36;False;https://www.pisos.com/comprar/casa-zona_avinguda_catalunya-62569999566_521487/;2026-04-05;2026-04-05T12:25:16.362171
60839995544.101800;Casa en venta en Cervelló;Casa;venta;379000.0;1468.99;258.0;6;2;;False;;Cervelló;Cervelló;Cervelló;41.396473485;1.992722464;La vivienda se distribuye en dos cómodas plantas que ofrecen espacios bien definidos y versátiles. En la planta baja encontramos un garaje privado, dos habitaciones individuales y una habitación doble, perfectas para alojar a la familia, invitados o adaptar como despachos o salas de ocio. Esta planta también cuenta con un práctico almacén y un baño completo, lo que añade funcionalidad y comodidad Subiendo a la planta superior, la casa sorprende con dos salones-comedores independientes, ideales p...;True;False;True;False;False;True;E;Más de 50 años;;Propiaria;Agencia;58;False;https://www.pisos.com/comprar/casa-cervello_centro_urbano-60839995544_101800/;2026-04-05;2026-04-05T12:25:18.911095
60839450810.101800;Casa en venta en Centre;Casa;venta;450000.0;2586.21;174.0;4;1;;False;Sant Boi de Llobregat;Centre;Centre (Sant Boi de Llobregat);Sant Boi de Llobregat;41.346106;2.0417095;Descubre esta acogedora vivienda del año 1988, un chalet pareado con carácter y todas las comodidades modernas, ubicado en una de las zonas más emblemáticas de Sant Boi de Llobregat. Con 174 m2 construidos y 104 m2 útiles, se distribuye inteligentemente en tres plantas más altillo, ofreciendo espacios amplios, luminosos y muy funcionales Planta baja: Amplio garaje con capacidad para hasta cinco vehículos, con acceso directo a una gran terraza de 50 m2, perfecta para disfrutar de comidas al aire ...;True;False;True;False;False;True;E;Entre 30 y 50 años;;Propiaria;Agencia;60;False;https://www.pisos.com/comprar/casa-sant_boi_de_llobregat_centre-60839450810_101800/;2026-04-05;2026-04-05T12:25:19.271815
59192151554.501329;Piso en venta en Carrer de Carles Riba;Piso;venta;229000.0;2489.13;92.0;3;2;Bajo;False;Granollers;Font Verda;Font Verda (Granollers);Granollers;41.6080279;2.2945042;E pone a la venta este piso en planta baja ubicado en la codiciada zona de La Font Verda, una de las áreas más demandadas por su tranquilidad y excelente comunicación. La vivienda cuenta con 92 m² construidos y 80 m² útiles, ofreciendo una distribución práctica y con muchas posibilidades de reforma para adaptarla a tu gusto. El piso dispone de 3 habitaciones, 2 baños y una agradable terraza/patio de 8 m², ideal como espacio exterior para disfrutar de desayunos, zona de lectura o pequeñas plantas...;False;False;False;False;False;False;;Más de 50 años;A reformar;CORSO INMOBILIARIA;Agencia;12;False;https://www.pisos.com/comprar/piso-font_verda08402-59192151554_501329/;2026-04-05;2026-04-05T12:25:22.298286
61693456115.101300;Casa en venta en S'Agaró;Casa;venta;510000.0;4553.57;112.0;3;3;;False;Castell d'Aro, Platja d'Aro i s'Agaró;S'Agaró;S'Agaró (Castell d'Aro, Platja d'Aro i s'Agaró);Castell D'aro, Platja D'aro i s'Agaró;41.8024594;3.0511759;Imagina despertar cada mañana en una casa adosada que se convierte en un refugio de paz y belleza en Platja d'Aro. Esta joya inmobiliaria te ofrece la oportunidad de vivir en una de las zonas más exclusivas de la Costa Brava, donde la tranquilidad y el confort se fusionan en cada rincón. La vivienda cuenta con una amplia zona comunitaria con jardín, piscina y tenis, ideales para disfrutar de momentos de relax bajo el sol mediterráneo. La planta baja te recibe con un acogedor salón-comedor con ch...;False;False;False;False;True;False;E;;En buen estado;Servim Consultors;Agencia;38;False;https://www.pisos.com/comprar/casa-castell_aro_platja_aro_i_sagaro_sagaro17250-61693456115_101300/;2026-04-05;2026-04-05T12:25:24.778530
